product_id,category,price,profit_margin
P203772,Sports,161.42,79.26
P226603,Sports,147.31,36.65
P229697,Grocery,10.28,-3.3
P201635,Fashion,80.99,19.93
P212098,Toys,8.34,-1.33
P249128,Sports,267.16,67.39
P217481,Electronics,60.96,7.51
P201209,Home,48.57,8.11
P232862,Electronics,85.51,2.68
P244230,Fashion,16.8,1.6
P241329,Home,588.67,148.72
P213244,Toys,10.16,3.71
P244332,Toys,14.07,-0.8
P245220,Grocery,13.75,-2.55
P214577,Beauty,11.03,1.6
P213612,Electronics,92.85,4.6
P226823,Electronics,231.24,20.69
P203058,Home,136.05,30.79
P230865,Fashion,15.62,0.28
P235983,Home,162.0,37.69
P241211,Grocery,20.12,-4.32
P240547,Electronics,694.72,61.14
P205085,Grocery,27.27,-1.96
P248234,Fashion,34.42,6.29
P207311,Electronics,253.47,18.53
P234396,Fashion,6.15,-1.51
P213449,Grocery,27.89,-0.12
P242850,Beauty,29.28,18.56
P219625,Fashion,25.67,4.7
P247359,Toys,27.14,5.11
P232249,Electronics,90.83,4.23
P241401,Toys,43.71,10.69
P247038,Beauty,6.31,2.44
P231498,Home,41.17,6.61
P240391,Electronics,177.94,12.71
P249255,Home,306.73,67.48
P233691,Fashion,13.28,2.0
P206295,Grocery,9.86,-1.86
P210134,Beauty,28.02,6.98
P244153,Fashion,14.56,1.07
P246705,Fashion,29.3,5.18
P211028,Grocery,1.53,-0.58
P244588,Home,218.77,111.61
P221780,Toys,21.3,2.67
P203444,Electronics,257.17,22.3
P238840,Fashion,30.41,5.64
P221774,Home,836.74,458.08
P242415,Beauty,64.0,19.95
P228300,Toys,11.34,2.46
P230523,Home,225.51,51.36
P225292,Home,129.16,28.38
P220592,Fashion,77.71,46.88
P206346,Toys,44.74,12.7
P232897,Electronics,87.56,33.84
P217551,Home,205.3,221.25
P245000,Sports,27.29,2.8
P207843,Fashion,11.93,0.71
P201651,Grocery,10.16,-2.5
P223910,Electronics,335.92,149.91
P248768,Fashion,12.11,-0.38
P235141,Home,172.17,41.38
P206161,Grocery,1.49,-0.5
P211974,Fashion,95.26,21.93
P218125,Home,289.29,73.0
P201425,Electronics,268.67,85.94
P241281,Fashion,23.79,2.5
P208010,Grocery,2.43,-0.03
P222486,Sports,23.79,7.99
P219967,Fashion,176.5,47.65
P213414,Grocery,1.88,0.15
P247242,Home,573.96,128.38
P203275,Grocery,28.25,2.27
P227045,Fashion,21.47,7.22
P211450,Electronics,53.97,0.94
P231468,Electronics,431.76,41.25
P200595,Electronics,248.85,23.66
P212755,Grocery,1.82,-0.18
P212693,Beauty,10.42,9.18
P207939,Grocery,58.72,-1.93
P233420,Sports,13.39,1.41
P238834,Home,15.56,7.3
P236271,Home,59.07,25.52
P244731,Toys,34.81,21.05
P208258,Sports,122.54,173.97
P249015,Home,46.48,7.14
P227521,Toys,36.86,22.31
P221194,Fashion,45.21,8.86
P209224,Home,294.97,70.29
P208946,Beauty,26.82,7.29
P244020,Sports,107.15,19.74
P205165,Home,174.31,40.35
P236232,Electronics,1589.27,559.53
P210871,Home,344.61,85.55
P213881,Electronics,140.08,9.42
P212379,Electronics,76.98,3.14
P244527,Sports,88.33,57.84
P210668,Sports,137.69,31.51
P225881,Home,294.45,75.39
P208510,Fashion,11.31,12.36
P245463,Home,540.7,141.52
P249005,Home,482.16,125.32
P234449,Fashion,268.41,460.61
P238388,Beauty,5.61,6.4
P208091,Grocery,16.78,-2.91
P231749,Grocery,8.96,-2.55
P216550,Home,15.92,-0.6
P202857,Fashion,8.11,0.55
P235156,Toys,5.73,-0.5
P221448,Electronics,749.14,76.41
P238610,Beauty,15.18,0.77
P242024,Electronics,453.64,43.88
P223078,Electronics,597.93,61.47
P203144,Toys,11.41,11.86
P239248,Home,15.36,7.7
P239187,Beauty,4.56,0.87
P234362,Beauty,15.56,2.11
P215569,Toys,2.67,-0.88
P217470,Electronics,790.64,85.87
P237230,Grocery,2.57,0.2
P247122,Fashion,35.99,6.22
P238088,Grocery,2.38,-1.5
P230206,Toys,26.88,5.95
P246988,Beauty,6.19,-0.61
P202711,Home,173.46,41.78
P233517,Beauty,8.97,-1.21
P204473,Sports,86.69,18.19
P244095,Home,72.81,52.94
P213259,Fashion,94.15,24.48
P202987,Sports,190.09,44.39
P200817,Fashion,77.43,16.34
P210323,Sports,109.0,19.17
P237494,Beauty,39.83,11.72
P228203,Toys,77.39,23.02
P220301,Home,181.35,142.34
P208340,Beauty,9.33,2.62
P222185,Grocery,40.45,0.11
P242384,Sports,56.09,34.33
P212821,Home,174.25,34.89
P213986,Home,21.13,9.46
P232804,Fashion,33.04,4.81
P204797,Fashion,32.86,6.36
P232506,Toys,17.94,2.76
P201624,Sports,117.31,26.49
P208337,Home,283.74,67.58
P240546,Toys,11.78,1.3
P239367,Fashion,44.86,8.54
P222874,Beauty,11.0,0.92
P218044,Fashion,40.92,9.23
P213785,Sports,27.94,1.92
P231373,Fashion,39.83,5.71
P240478,Beauty,5.55,1.02
P207463,Fashion,7.04,0.28
P226509,Grocery,41.82,-1.87
P231654,Toys,6.89,0.28
P233669,Toys,21.48,2.93
P215367,Sports,28.02,1.53
P202908,Sports,113.31,26.69
P233378,Electronics,760.78,84.3
P227788,Electronics,143.76,23.25
P246613,Electronics,123.37,5.32
P240232,Sports,88.9,20.82
P200626,Sports,90.99,100.59
P245685,Sports,19.51,-0.35
P203374,Fashion,12.1,-1.55
P246254,Home,140.85,30.52
P202411,Grocery,5.92,-2.11
P215675,Sports,105.34,23.15
P204862,Home,70.97,14.37
P216029,Sports,51.23,10.19
P208867,Toys,11.23,0.45
P237790,Fashion,45.3,9.0
P202482,Home,300.5,71.69
P230846,Fashion,23.98,9.54
P204031,Grocery,8.63,-1.43
P235292,Toys,19.9,3.36
P214589,Electronics,715.3,63.47
P215171,Fashion,57.37,12.08
P247060,Sports,104.03,24.41
P213742,Home,68.84,32.06
P235190,Sports,23.95,2.63
P238888,Grocery,5.37,-4.68
P207564,Sports,27.7,2.86
P236171,Fashion,26.56,4.56
P230663,Electronics,73.44,1.61
P235047,Sports,29.17,2.84
P225979,Grocery,10.99,-4.16
P235832,Beauty,7.62,-1.76
P204709,Beauty,22.42,14.32
P220797,Electronics,99.11,12.01
P230886,Electronics,223.2,14.93
P248686,Sports,132.21,33.61
P228835,Toys,10.01,7.11
P241100,Home,198.15,79.08
P240971,Toys,69.71,21.73
P201459,Toys,53.18,15.69
P212715,Beauty,92.57,33.22
P232683,Grocery,9.71,-3.29
P237320,Grocery,9.04,-3.45
P225095,Electronics,223.27,17.99
P205368,Beauty,9.57,2.41
P216401,Sports,250.74,51.54
P202099,Electronics,138.5,17.79
P245061,Grocery,6.81,-4.13
P211989,Electronics,139.67,9.16
P249862,Grocery,3.49,-0.69
P210058,Beauty,16.84,3.26
P216201,Fashion,58.27,15.38
P232155,Beauty,40.46,11.05
P207393,Home,80.12,15.66
P213331,Home,112.88,19.56
P240296,Toys,5.88,-0.93
P240029,Beauty,33.32,10.26
P230393,Electronics,553.58,57.03
P241748,Beauty,24.08,4.59
P228734,Electronics,270.55,21.65
P246010,Electronics,1523.62,171.58
P209243,Toys,10.22,0.47
P201687,Sports,38.52,27.55
P237694,Fashion,17.18,1.98
P208515,Grocery,17.22,-4.73
P219029,Electronics,69.42,2.35
P233288,Beauty,9.38,5.67
P225475,Electronics,860.87,93.51
P228436,Sports,51.79,7.32
P239229,Home,51.21,20.92
P211492,Electronics,424.99,41.71
P214863,Toys,10.63,0.53
P249172,Grocery,13.2,-2.35
P230620,Fashion,75.72,44.8
P230978,Home,137.42,130.63
P204198,Home,59.18,9.95
P224443,Electronics,869.51,94.32
P206469,Fashion,21.25,5.34
P219653,Grocery,3.97,-0.15
P211635,Grocery,8.18,-1.84
P236462,Grocery,43.8,-2.54
P206104,Electronics,816.44,253.0
P228187,Electronics,160.88,61.98
P204377,Electronics,109.35,2.92
P221279,Fashion,48.67,10.86
P244501,Toys,20.03,4.55
P246799,Electronics,1485.49,344.37
P233734,Electronics,167.05,63.5
P226369,Electronics,55.66,-1.9
P230331,Electronics,294.09,130.67
P247394,Sports,42.44,7.16
P217800,Home,31.48,19.3
P213837,Fashion,154.84,46.55
P241205,Toys,30.35,19.05
P243687,Beauty,18.19,4.51
P234114,Fashion,163.71,47.1
P218975,Home,113.88,22.47
P240705,Grocery,47.8,-4.49
P202479,Sports,96.97,24.46
P210106,Beauty,15.96,2.76
P238301,Home,198.69,97.37
P225334,Home,85.36,17.48
P246369,Beauty,42.12,12.18
P221833,Sports,69.42,16.26
P230487,Home,171.9,35.85
P218070,Fashion,10.69,1.95
P248623,Toys,16.69,1.78
P239621,Home,30.15,11.68
P205594,Grocery,5.44,-2.51
P205143,Toys,5.25,-0.78
P218807,Electronics,86.48,19.35
P222419,Grocery,9.08,-4.18
P244536,Home,220.21,53.37
P229339,Grocery,1.01,-0.21
P242098,Toys,2.63,-1.31
P212538,Fashion,9.1,-2.03
P244984,Toys,24.35,13.71
P218655,Sports,13.43,-0.2
P238438,Fashion,95.92,60.18
P235803,Sports,84.29,38.22
P217986,Home,36.42,2.67
P248582,Toys,26.46,15.48
P207152,Fashion,48.61,6.56
P238600,Grocery,1.33,-1.96
P232802,Beauty,23.89,7.08
P242804,Beauty,14.83,2.85
P234828,Fashion,59.05,13.9
P224729,Fashion,39.6,19.14
P226399,Fashion,8.29,0.36
P239323,Home,343.36,325.63
P215360,Home,246.2,59.72
P249269,Home,41.47,5.39
P222454,Electronics,401.45,79.75
P213568,Beauty,3.07,0.23
P230603,Electronics,59.03,-0.15
P204793,Fashion,33.04,38.2
P204461,Beauty,88.54,31.38
P218636,Toys,44.44,10.18
P242903,Toys,8.05,9.96
P206180,Home,69.26,31.79
P243097,Grocery,11.93,-3.33
P246373,Grocery,6.33,-2.59
P218192,Home,33.89,11.13
P216059,Electronics,645.52,58.93
P219478,Sports,123.48,27.71
P215580,Grocery,21.76,-3.96
P219635,Electronics,175.23,12.34
P224659,Home,58.38,7.85
P231869,Beauty,28.15,10.26
P249028,Beauty,79.19,59.67
P246806,Electronics,197.95,13.95
P224190,Beauty,47.35,64.31
P242265,Electronics,952.09,104.26
P205801,Fashion,37.46,5.0
P201895,Fashion,39.03,21.77
P213146,Electronics,111.09,4.88
P204270,Beauty,47.23,76.17
P248081,Electronics,138.25,7.54
P248508,Home,250.4,56.77
P235388,Fashion,106.17,24.47
P248576,Beauty,31.57,8.77
P205062,Beauty,31.89,49.57
P246342,Electronics,433.43,136.22
P233748,Home,183.53,42.62
P236582,Toys,11.17,0.62
P218345,Electronics,449.64,45.58
P201075,Grocery,9.88,-4.35
P216282,Electronics,440.96,45.5
P224656,Fashion,24.76,2.23
P235637,Home,213.62,51.62
P216198,Home,286.25,134.98
P238148,Electronics,427.04,40.89
P249299,Home,645.32,136.72
P245928,Grocery,4.15,-1.42
P236322,Fashion,11.86,-0.73
P229466,Toys,28.22,7.45
P217804,Electronics,146.04,26.89
P219822,Beauty,17.68,2.66
P206261,Toys,28.3,6.96
P203440,Grocery,31.94,-1.21
P210764,Sports,25.29,2.45
P218193,Toys,11.25,3.21
P204052,Toys,3.34,0.3
P239873,Sports,29.62,3.74
P240654,Beauty,43.42,81.71
P231236,Grocery,18.62,-1.84
P205233,Electronics,236.01,67.08
P207628,Sports,38.74,6.67
P204241,Toys,19.02,11.02
P211009,Toys,11.82,5.05
P228741,Fashion,29.27,5.1
P207782,Grocery,10.91,-1.89
P212050,Beauty,24.93,6.31
P209487,Grocery,1.44,-0.55
P226353,Sports,114.89,29.01
P225960,Home,52.55,8.51
P221719,Beauty,50.07,19.12
P230729,Home,18.61,-0.17
P238960,Fashion,24.17,3.41
P215308,Electronics,104.0,5.16
P231939,Fashion,108.7,25.9
P245863,Fashion,86.01,24.75
P221831,Grocery,16.78,-2.41
P208556,Sports,48.41,8.17
P228132,Home,117.09,26.54
P240668,Home,94.3,122.67
P226019,Electronics,276.14,55.23
P204857,Electronics,275.49,123.05
P214778,Fashion,124.58,36.12
P214725,Toys,40.86,11.69
P205751,Home,216.26,171.04
P203490,Sports,86.38,19.12
P216802,Electronics,667.91,54.69
P208001,Sports,60.37,78.19
P221940,Sports,75.76,16.26
P212445,Home,122.87,25.79
P246527,Sports,88.83,91.84
P222571,Electronics,777.16,174.78
P200496,Toys,4.43,-1.35
P229562,Toys,23.91,3.81
P228806,Electronics,391.45,36.01
P244488,Home,32.81,4.71
P236490,Home,220.57,266.88
P237867,Electronics,165.27,13.66
P209859,Fashion,8.24,-1.03
P217602,Beauty,45.74,14.11
P217821,Home,158.13,124.74
P208606,Beauty,32.54,50.99
P237365,Home,284.28,71.12
P218831,Electronics,357.89,32.25
P233745,Sports,69.83,15.35
P224026,Home,67.17,12.63
P213395,Fashion,56.12,12.24
P249909,Fashion,9.57,4.12
P248522,Home,21.46,0.66
P244087,Home,124.36,27.24
P215479,Fashion,23.36,5.78
P249116,Home,158.31,36.5
P222535,Fashion,110.76,31.91
P209568,Fashion,70.47,15.68
P209673,Home,239.3,47.02
P227778,Sports,110.66,22.8
P209848,Home,126.3,94.71
P227198,Electronics,128.9,9.07
P206626,Toys,25.14,5.59
P224462,Fashion,10.33,-0.02
P201537,Fashion,44.73,5.25
P208174,Fashion,106.13,30.48
P248242,Fashion,50.87,9.43
P237242,Electronics,284.86,18.4
P230809,Sports,48.07,5.15
P203424,Fashion,48.69,39.31
P229384,Toys,3.01,-2.06
P239286,Toys,13.25,6.77
P241927,Home,63.38,28.2
P240847,Sports,251.73,53.18
P222405,Home,207.37,50.12
P206446,Electronics,484.64,104.96
P220055,Toys,2.54,-1.39
P206126,Sports,30.47,3.39
P205812,Sports,28.99,0.06
P239734,Sports,255.56,135.46
P226098,Home,110.55,84.41
P246468,Toys,26.04,30.29
P242244,Home,352.43,89.38
P211104,Beauty,29.95,9.97
P220417,Toys,2.09,-2.15
P222734,Home,64.14,11.52
P215078,Home,46.33,6.72
P213777,Fashion,27.0,3.84
P219193,Toys,7.94,0.01
P231629,Electronics,665.85,148.73
P247305,Beauty,22.81,12.28
P246893,Fashion,12.52,1.27
P247592,Grocery,6.74,-1.03
P230657,Sports,251.99,207.18
P226284,Grocery,11.05,-3.37
P214060,Fashion,6.09,-1.73
P245022,Toys,24.11,4.03
P208142,Electronics,134.35,8.92
P237005,Electronics,261.57,23.12
P236381,Fashion,58.18,11.18
P231686,Grocery,37.16,-1.24
P217745,Home,60.4,8.73
P223621,Sports,13.96,-0.88
P249144,Sports,141.83,36.96
P206217,Electronics,449.54,36.49
P226221,Sports,68.15,15.92
P247650,Toys,26.71,13.87
P239226,Grocery,26.32,2.98
P247518,Toys,8.2,-1.58
P208981,Toys,16.11,1.16
P214574,Fashion,78.36,20.53
P236603,Electronics,456.9,38.99
P205251,Home,10.24,-2.04
P232746,Toys,5.38,-0.9
P213886,Toys,48.19,11.39
P239135,Home,16.23,3.37
P226057,Home,57.3,18.27
P216069,Home,251.51,168.91
P212168,Home,116.53,89.79
P222388,Electronics,826.55,84.85
P214809,Fashion,31.52,7.6
P237039,Fashion,43.06,10.11
P241304,Sports,153.42,83.99
P201308,Grocery,16.24,-4.11
P234524,Toys,45.54,11.03
P241402,Electronics,300.33,24.64
P216762,Electronics,776.92,83.01
P239740,Fashion,24.49,2.86
P243711,Fashion,88.7,85.84
P228384,Sports,65.9,15.31
P247710,Beauty,44.33,14.34
P234311,Electronics,73.26,1.2
P243630,Grocery,8.86,-1.17
P216348,Sports,127.13,29.38
P224733,Electronics,104.13,6.36
P218030,Electronics,54.32,2.62
P209306,Electronics,285.6,25.12
P219932,Electronics,245.63,40.45
P205856,Grocery,28.74,-2.55
P228418,Grocery,7.09,-4.11
P245368,Home,288.15,152.33
P247408,Fashion,6.79,-0.87
P227551,Sports,147.02,71.45
P211611,Fashion,199.68,61.69
P249707,Electronics,360.13,33.26
P220837,Beauty,62.76,70.81
P225008,Home,390.23,94.76
P242107,Toys,35.39,8.07
P238903,Home,71.32,10.78
P215965,Electronics,227.25,19.64
P245620,Beauty,13.51,16.94
P243307,Toys,12.64,3.85
P207130,Home,41.84,6.08
P228429,Sports,61.31,46.04
P227324,Sports,19.04,10.84
P228749,Electronics,852.07,193.73
P243675,Grocery,24.71,-3.7
P243852,Sports,99.37,17.21
P203691,Toys,34.14,7.32
P235110,Fashion,44.73,55.4
P212462,Electronics,352.84,72.18
P233834,Sports,154.0,36.42
P201987,Beauty,39.0,24.45
P205278,Home,285.36,135.71
P249030,Toys,45.6,28.29
P219118,Home,27.85,2.18
P214667,Sports,220.9,124.55
P242691,Sports,64.59,13.71
P223806,Sports,10.89,1.36
P244257,Electronics,714.33,246.32
P244477,Sports,141.19,33.25
P235316,Toys,62.16,12.54
P231531,Grocery,3.29,-1.39
P232554,Beauty,13.67,18.96
P248515,Electronics,286.88,26.29
P220513,Home,61.36,11.06
P215953,Fashion,50.67,23.84
P231753,Electronics,137.49,7.81
P229211,Home,137.37,27.8
P219434,Home,85.63,15.76
P234587,Toys,16.03,-0.68
P210420,Home,271.04,68.31
P201752,Toys,5.2,-1.39
P220333,Fashion,10.15,-1.2
P241021,Home,60.61,28.8
P235173,Fashion,91.38,37.24
P217757,Home,326.92,84.31
P232887,Home,76.55,33.43
P205443,Fashion,52.29,67.52
P210491,Electronics,97.92,4.01
P206600,Grocery,46.88,-2.35
P230743,Sports,31.5,3.41
P233330,Sports,357.4,89.65
P200263,Toys,23.11,13.87
P210069,Sports,32.33,4.87
P204201,Electronics,96.72,36.45
P248902,Home,129.29,24.65
P246819,Grocery,6.04,-1.05
P229295,Home,275.98,222.24
P225877,Electronics,572.01,107.61
P210642,Sports,89.36,20.22
P201110,Sports,12.78,3.09
P248541,Toys,32.84,7.74
P239529,Grocery,12.04,-4.63
P236020,Fashion,12.93,2.8
P231543,Toys,15.54,17.44
P225514,Home,119.73,24.41
P240898,Beauty,6.04,0.69
P222627,Home,126.45,29.74
P218892,Electronics,186.31,13.75
P238841,Home,111.66,23.86
P212383,Electronics,208.96,66.01
P233061,Electronics,391.25,36.78
P219592,Electronics,540.36,55.36
P219182,Electronics,400.23,32.97
P230115,Toys,14.02,3.04
P240105,Home,57.65,23.31
P245134,Toys,19.05,0.79
P231169,Beauty,22.93,28.36
P229347,Home,71.21,13.87
P245823,Toys,5.78,-0.78
P240177,Electronics,145.46,27.48
P246476,Electronics,504.27,33.29
P229212,Electronics,57.64,6.03
P214945,Beauty,41.73,11.74
P238474,Grocery,2.31,-0.95
P238660,Fashion,18.55,18.93
P248662,Electronics,64.27,17.35
P228672,Beauty,19.55,26.65
P235713,Grocery,5.96,-0.65
P241059,Home,136.48,22.47
P223961,Electronics,133.99,8.89
P249941,Electronics,227.79,19.22
P204714,Beauty,43.81,13.76
P230367,Beauty,33.02,9.45
P223783,Fashion,33.88,7.25
P235842,Toys,7.03,-0.3
P206868,Fashion,10.31,0.42
P219697,Electronics,422.15,41.6
P241166,Sports,85.68,20.05
P242360,Home,16.74,0.43
P202768,Toys,16.08,3.57
P200598,Beauty,13.56,3.06
P236615,Home,11.06,-1.55
P221068,Grocery,6.83,-2.7
P208255,Fashion,82.64,14.75
P212571,Home,45.16,6.93
P221930,Home,128.31,27.7
P243453,Sports,70.73,56.2
P235172,Sports,66.01,29.12
P207930,Toys,15.98,1.94
P230024,Home,578.26,153.57
P232515,Home,91.28,19.49
P247473,Grocery,13.84,-4.51
P208101,Electronics,113.72,19.43
P231411,Fashion,6.95,-1.03
P215140,Beauty,28.39,8.19
P210287,Electronics,706.45,75.07
P213854,Electronics,150.48,8.24
P215027,Home,80.89,15.17
P229752,Beauty,20.98,16.66
P237741,Fashion,13.76,-0.58
P229641,Toys,2.26,-0.69
P233318,Fashion,60.85,13.82
P224191,Grocery,23.11,-2.2
P225091,Grocery,12.75,-4.83
P227955,Electronics,930.36,435.03
P246189,Fashion,45.97,15.86
P246694,Sports,22.65,2.59
P219324,Electronics,763.43,119.31
P249156,Beauty,22.54,14.66
P234818,Electronics,641.48,61.24
P216110,Electronics,373.94,31.2
P236761,Toys,4.57,2.09
P230625,Fashion,27.65,4.53
P200770,Toys,18.32,2.16
P221344,Sports,110.41,131.3
P206307,Grocery,6.93,-3.87
P218170,Fashion,56.89,12.07
P231227,Sports,81.63,19.62
P220945,Electronics,1270.38,293.64
P228554,Beauty,14.25,4.55
P228898,Beauty,3.88,-0.74
P231710,Home,220.5,54.33
P210631,Sports,87.48,19.38
P235397,Sports,62.35,29.76
P205397,Beauty,4.61,-1.08
P237174,Fashion,227.29,72.32
P225530,Home,83.15,46.48
P213067,Electronics,850.93,91.69
P219492,Fashion,12.75,0.41
P206532,Fashion,18.73,3.98
P232472,Home,117.47,24.01
P232649,Toys,16.73,1.59
P216733,Beauty,26.51,7.7
P228794,Home,102.01,22.83
P239212,Home,18.56,0.43
P211879,Fashion,7.11,1.77
P202122,Home,127.23,28.53
P230973,Fashion,57.26,14.04
P204493,Beauty,3.35,1.56
P202318,Electronics,254.68,77.18
P245151,Grocery,28.97,-0.28
P202049,Toys,22.35,5.38
P221746,Beauty,14.73,4.78
P213496,Fashion,63.2,16.25
P238133,Toys,17.77,1.18
P211715,Toys,2.87,0.14
P206155,Home,54.93,7.33
P211964,Fashion,26.29,4.02
P213758,Fashion,91.39,24.98
P231195,Sports,63.53,11.67
P201286,Fashion,139.81,41.34
P211105,Grocery,11.59,-3.12
P239676,Beauty,52.67,16.3
P200188,Grocery,5.63,-1.84
P229069,Electronics,179.69,10.09
P228836,Grocery,45.85,-2.96
P245307,Grocery,17.49,-3.68
P205132,Sports,32.87,4.93
P223337,Fashion,7.46,-1.28
P214819,Fashion,44.08,51.19
P224279,Grocery,13.4,-2.16
P205754,Fashion,135.72,40.35
P235373,Electronics,86.86,4.58
P248520,Grocery,6.24,-1.16
P215575,Fashion,30.16,5.59
P237585,Electronics,540.99,55.59
P212937,Beauty,10.46,1.57
P239979,Beauty,13.97,1.74
P231297,Fashion,68.15,16.86
P208885,Sports,138.89,75.68
P201451,Home,15.73,1.52
P213841,Beauty,3.28,-0.3
P226707,Sports,115.85,27.94
P203926,Beauty,32.01,8.68
P224391,Toys,20.48,9.29
P202870,Electronics,50.45,-0.05
P235297,Home,36.63,3.94
P201844,Electronics,331.04,108.08
P237210,Fashion,48.38,74.64
P239848,Sports,362.65,99.09
P229735,Grocery,21.18,-3.35
P239388,Home,23.75,1.5
P217078,Fashion,104.04,28.01
P225368,Home,251.42,131.5
P248194,Electronics,207.5,16.45
P242917,Grocery,10.08,-3.4
P236235,Fashion,48.74,21.44
P230453,Electronics,544.19,121.35
P210234,Beauty,24.99,12.43
P240134,Fashion,118.6,34.64
P244209,Grocery,20.4,-2.0
P203903,Grocery,3.06,-1.49
P243887,Beauty,18.56,2.91
P249769,Beauty,13.24,2.12
P220287,Electronics,1322.14,148.34
P210624,Electronics,693.25,73.34
P203068,Sports,57.47,11.08
P229361,Home,58.84,9.08
P230139,Home,200.43,43.63
P242646,Home,49.46,40.82
P203726,Home,117.23,24.66
P226544,Fashion,154.46,46.82
P242736,Sports,231.39,61.48
P205200,Electronics,337.05,30.79
P243445,Fashion,82.96,22.38
P234490,Fashion,111.29,32.4
P225308,Grocery,19.36,-3.08
P229281,Grocery,2.84,-1.67
P218452,Home,168.01,85.31
P211473,Fashion,42.8,8.31
P212597,Electronics,632.21,65.52
P208983,Fashion,10.92,3.02
P239887,Sports,17.6,4.49
P238856,Grocery,14.86,-2.51
P221380,Sports,268.09,71.54
P202699,Home,59.77,8.86
P218246,Electronics,879.66,80.35
P228787,Beauty,58.06,15.88
P228219,Beauty,74.61,27.94
P217774,Electronics,260.64,113.25
P209323,Toys,2.44,-1.89
P241221,Electronics,681.12,65.19
P220562,Home,65.87,11.23
P249063,Grocery,39.19,-1.79
P237754,Beauty,79.18,26.89
P223167,Sports,154.22,83.87
P227015,Fashion,8.57,0.9
P213445,Electronics,140.83,8.38
P238187,Home,123.5,28.27
P237052,Sports,117.81,97.02
P200275,Fashion,10.42,-0.82
P241321,Home,161.37,73.35
P248763,Electronics,382.64,32.49
P241876,Home,34.46,3.01
P247922,Grocery,19.41,-1.92
P229523,Grocery,12.85,-3.24
P202890,Beauty,42.57,12.89
P245938,Beauty,68.53,16.9
P204556,Toys,42.02,43.82
P236973,Fashion,35.21,6.59
P202930,Home,262.82,64.16
P240710,Home,59.77,25.93
P212374,Toys,19.15,8.14
P231069,Beauty,19.08,1.23
P211898,Grocery,12.67,-3.28
P225892,Toys,23.78,28.86
P219993,Home,34.03,1.83
P240703,Toys,12.03,4.65
P206124,Beauty,53.99,18.57
P220516,Fashion,15.6,0.28
P205406,Fashion,87.4,17.74
P229274,Sports,103.63,22.7
P231129,Grocery,27.8,-2.01
P209828,Grocery,12.42,-2.13
P205792,Toys,45.76,61.87
P204695,Grocery,3.99,-3.0
P227546,Grocery,5.26,-1.62
P218288,Home,48.02,7.43
P236208,Grocery,4.0,-1.95
P244929,Grocery,22.4,-2.34
P214940,Beauty,6.98,0.88
P201732,Electronics,71.39,0.48
P239847,Grocery,9.43,-3.11
P234303,Home,235.38,122.94
P204494,Grocery,2.2,-4.74
P242067,Electronics,304.03,26.33
P239736,Fashion,5.4,4.58
P222559,Sports,18.36,1.74
P248783,Grocery,24.42,-3.21
P217593,Home,151.99,117.3
P243975,Fashion,114.35,67.13
P249591,Electronics,176.75,7.36
P239130,Home,35.19,10.18
P224037,Sports,441.41,122.67
P218317,Toys,23.17,20.47
P209166,Home,339.3,440.13
P235108,Grocery,4.13,-1.14
P231507,Toys,75.19,22.33
P237740,Electronics,255.37,22.93
P239833,Sports,42.05,6.1
P220850,Electronics,76.35,3.53
P209303,Fashion,72.12,21.89
P204484,Fashion,118.18,157.46
P240869,Home,84.91,17.58
P205042,Beauty,3.52,0.63
P217787,Sports,18.62,5.31
P244896,Electronics,55.48,6.16
P225499,Sports,23.96,3.25
P228020,Electronics,512.53,51.74
P212765,Fashion,40.39,9.45
P227026,Sports,30.14,2.67
P202611,Home,456.11,119.19
P241970,Toys,58.59,17.02
P237601,Home,20.06,2.91
P212313,Electronics,560.0,52.86
P208446,Electronics,906.18,91.56
P208655,Electronics,745.03,132.6
P240684,Beauty,53.94,17.0
P210747,Toys,9.83,2.31
P213867,Toys,24.36,38.98
P222341,Sports,14.06,5.82
P218697,Grocery,4.84,-1.07
P227220,Electronics,80.75,2.26
