customer_id,customer_age,customer_gender,region
C16474,58,Male,North
C16297,33,Female,North
C15277,35,Female,Central
C10174,39,Male,East
C10477,42,Male,North
C11799,58,Other,South
C16882,25,Male,East
C13649,21,Female,North
C13669,54,Male,North
C11401,54,Female,South
C13853,28,Male,West
C12921,21,Male,South
C17091,35,Female,East
C12674,68,Female,North
C17849,42,Female,East
C11950,49,Male,West
C15675,47,Other,South
C12431,32,Female,North
C10899,66,Male,South
C17939,59,Male,West
C14641,53,Male,Central
C17531,68,Male,West
C14560,38,Male,East
C16187,18,Female,East
C17942,45,Male,East
C17408,35,Male,West
C15484,18,Female,East
C10222,47,Female,Central
C17595,25,Male,Central
C16302,61,Male,West
C12504,47,Male,East
C11927,36,Female,West
C11098,18,Other,North
C17551,40,Male,West
C16745,67,Female,East
C10453,50,Male,South
C13529,39,Female,East
C15364,53,Female,South
C15396,24,Male,Central
C13910,27,Male,Central
C16771,37,Male,East
C13557,58,Male,South
C16161,46,Male,Central
C11136,47,Female,West
C17728,28,Female,South
C11699,64,Male,North
C10692,25,Female,Central
C15028,55,Male,North
C13918,43,Male,South
C14694,28,Female,West
C17935,54,Female,South
C16345,67,Female,North
C17312,63,Male,East
C17710,50,Female,West
C17657,27,Male,North
C15656,37,Female,Central
C17250,61,Female,North
C15528,59,Female,South
C17804,30,Male,East
C15443,43,Male,South
C10689,53,Male,East
C16230,69,Female,North
C15593,53,Male,North
C13624,61,Male,South
C12980,34,Female,South
C10371,24,Female,South
C17190,65,Female,North
C17296,53,Male,Central
C16665,49,Female,South
C16556,66,Male,East
C11775,30,Male,North
C14178,68,Female,East
C16066,41,Male,South
C16687,43,Female,North
C13835,23,Male,East
C11517,42,Female,East
C13028,44,Female,East
C17581,61,Female,Central
C17062,67,Female,Central
C13948,60,Female,West
C10003,23,Male,South
C11476,68,Male,East
C11801,26,Female,North
C15346,38,Male,North
C13821,23,Male,North
C11431,30,Male,South
C11624,32,Male,North
C12297,22,Female,South
C12590,30,Female,North
C13108,55,Female,South
C15505,19,Female,North
C15441,68,Female,South
C14880,59,Male,South
C15382,37,Female,West
C17334,18,Female,North
C13190,33,Male,South
C10534,38,Female,South
C15806,55,Female,Central
C13116,65,Female,North
C11725,22,Male,West
C14687,25,Female,North
C16678,35,Female,South
C11831,58,Male,East
C10588,52,Female,South
C14928,45,Female,Central
C11960,25,Male,South
C12311,36,Male,East
C14378,40,Male,North
C10292,42,Female,North
C15779,65,Female,Central
C15646,33,Male,South
C10391,39,Female,West
C16893,44,Male,East
C13837,22,Male,North
C14236,25,Male,Central
C10881,67,Female,East
C15537,69,Female,South
C17536,56,Female,West
C10792,52,Female,East
C12702,21,Female,Central
C16701,19,Male,West
C12691,66,Female,North
C11842,20,Female,North
C10232,43,Female,South
C12773,58,Female,Central
C14273,45,Male,Central
C16053,66,Female,West
C15338,43,Female,East
C12490,56,Male,South
C14971,32,Male,North
C12987,18,Female,South
C15940,38,Female,West
C10007,34,Other,North
C11877,66,Male,Central
C16193,30,Male,West
C12197,45,Male,East
C15202,43,Female,East
C13061,61,Male,South
C17527,19,Male,West
C17708,45,Male,South
C15903,41,Male,North
C17850,62,Male,West
C10843,35,Male,South
C17272,45,Female,North
C13109,55,Other,South
C14678,55,Male,Central
C16021,26,Female,West
C15314,20,Female,West
C14191,28,Female,North
C11821,31,Female,North
C10889,28,Female,West
C10138,24,Other,East
C15363,39,Male,Central
C11082,49,Female,East
C11239,32,Female,Central
C16849,39,Male,South
C16355,26,Male,South
C16270,54,Female,North
C13142,23,Male,West
C11216,29,Male,South
C10793,63,Other,South
C17962,52,Female,South
C13145,51,Male,West
C16058,30,Male,Central
C17719,63,Male,West
C15306,18,Female,North
C13561,58,Female,South
C13523,49,Female,South
C16773,56,Male,North
C12381,43,Female,North
C13097,65,Female,East
C14813,25,Female,West
C11200,45,Male,West
C17162,37,Male,South
C15038,57,Female,West
C13919,44,Male,North
C10923,54,Male,South
C15017,60,Male,South
C15703,43,Female,East
C15744,45,Male,West
C17106,61,Male,North
C12224,38,Male,West
C17707,52,Male,West
C15477,21,Male,Central
C17704,31,Male,South
C10011,68,Male,South
C11092,18,Female,East
C11688,28,Female,East
C15317,62,Male,West
C10698,40,Female,Central
C16402,20,Male,North
C16471,43,Male,North
C15392,54,Male,North
C10112,67,Female,West
C10622,42,Male,Central
C16908,42,Male,West
C11041,25,Female,West
C13785,57,Female,West
C15002,66,Female,East
C12448,68,Male,South
C10270,40,Male,North
C12845,31,Female,South
C16721,57,Female,West
C13769,32,Male,West
C13359,21,Female,South
C17873,53,Male,South
C11980,65,Female,South
C17264,68,Female,North
C12895,66,Male,North
C17904,35,Male,North
C12229,67,Female,East
C14138,31,Female,East
C17351,18,Other,South
C16991,20,Female,Central
C15561,31,Other,West
C12411,18,Male,North
C10088,56,Other,South
C11989,46,Female,East
C13585,43,Female,West
C17468,39,Male,North
C10949,36,Female,Central
C15894,32,Male,West
C11163,31,Male,South
C11593,60,Female,West
C16177,48,Male,West
C17391,54,Female,East
C13690,57,Male,Central
C13293,23,Female,South
C16738,40,Male,South
C13039,33,Male,South
C14929,59,Female,South
C14918,21,Other,West
C15280,59,Male,North
C17660,35,Female,West
C11127,57,Male,Central
C15057,53,Female,East
C11528,28,Male,East
C17145,38,Male,West
C12474,66,Other,Central
C13998,60,Female,Central
C13226,49,Female,Central
C17295,18,Male,Central
C12964,36,Female,East
C10147,65,Male,East
C10079,28,Male,East
C14261,61,Female,West
C11284,32,Male,West
C14583,45,Female,West
C14974,48,Male,West
C17297,69,Male,South
C13525,29,Female,North
C15739,43,Male,West
C16869,37,Male,North
C17343,46,Female,South
C13684,29,Male,South
C10552,34,Male,West
C10559,55,Male,North
C17999,65,Male,North
C10751,29,Female,East
C14070,61,Female,North
C11039,51,Male,West
C10937,29,Female,West
C16139,37,Female,Central
C17011,21,Male,West
C14474,32,Male,Central
C16102,41,Female,North
C14853,56,Female,North
C15386,19,Female,Central
C17321,39,Female,North
C16442,63,Male,North
C12251,47,Male,East
C13348,25,Male,South
C15191,61,Male,West
C13794,23,Female,West
C17647,67,Female,North
C11351,63,Other,East
C11327,53,Other,West
C13666,50,Female,Central
C12520,59,Male,East
C16990,26,Female,South
C10402,45,Male,Central
C17649,28,Female,South
C15070,68,Female,East
C11055,46,Male,East
C11851,66,Female,Central
C12043,57,Other,Central
C13534,67,Female,East
C11716,23,Male,North
C11229,51,Male,North
C12306,61,Male,East
C17316,45,Female,East
C12047,22,Female,South
C16614,67,Male,East
C14814,61,Female,West
C10761,38,Male,West
C14979,30,Male,Central
C17259,36,Female,West
C17073,50,Female,South
C17356,69,Female,West
C11154,42,Female,East
C12176,29,Male,North
C14108,57,Male,East
C13983,36,Female,South
C13495,39,Female,Central
C11030,65,Female,West
C13598,28,Male,East
C11456,45,Female,South
C15668,42,Male,South
C13845,59,Female,Central
C10293,67,Female,East
C10490,39,Female,North
C13862,25,Female,North
C13975,54,Male,South
C16169,37,Male,South
C16125,69,Male,North
C16895,34,Female,East
C16681,51,Male,North
C14570,26,Female,Central
C13456,51,Female,South
C14831,53,Female,West
C16434,57,Male,West
C11141,18,Male,North
C13530,19,Female,North
C15344,37,Female,West
C10984,28,Male,West
C11375,43,Male,East
C15787,28,Female,West
C16250,18,Female,North
C16974,30,Male,East
C15144,67,Male,West
C16884,60,Male,South
C16417,23,Female,South
C12112,65,Female,South
C11761,35,Female,West
C14718,64,Female,South
C15372,32,Female,Central
C15235,68,Female,Central
C12230,52,Female,West
C16651,51,Male,Central
C15104,25,Female,Central
C11597,48,Male,East
C12515,55,Male,South
C14696,47,Male,Central
C13646,19,Female,East
C11569,40,Female,South
C17723,53,Male,North
C11469,40,Male,South
C10848,67,Female,East
C16655,48,Male,East
C15867,56,Female,North
C15106,37,Female,West
C10023,34,Male,West
C10645,64,Female,West
C15886,18,Female,West
C11947,49,Male,South
C17432,54,Male,East
C17810,35,Other,West
C10335,58,Male,Central
C17022,33,Female,West
C14959,26,Female,South
C12925,58,Male,North
C15831,48,Male,East
C13310,29,Other,North
C13181,55,Male,Central
C16677,25,Male,North
C10558,31,Male,West
C14362,35,Female,South
C15892,19,Female,South
C12758,55,Female,North
C17205,37,Male,East
C15076,51,Female,North
C13272,59,Female,North
C17714,47,Male,North
C13010,20,Female,South
C12077,46,Male,East
C16764,42,Female,North
C13825,29,Female,West
C14277,49,Female,North
C11666,55,Female,Central
C17169,35,Male,South
C12692,57,Female,East
C14243,28,Female,East
C14834,26,Female,North
C16905,54,Male,West
C12703,48,Male,West
C17751,38,Male,South
C16536,57,Female,East
C11984,24,Male,Central
C17928,38,Female,North
C11319,48,Male,South
C17734,40,Female,West
C11592,31,Female,Central
C16469,33,Female,East
C13381,59,Male,East
C16624,56,Female,South
C11382,65,Male,North
C10486,31,Male,Central
C11083,37,Male,West
C11953,54,Female,West
C10976,34,Female,North
C16461,58,Female,North
C12685,31,Male,South
C13670,54,Male,West
C16783,37,Male,South
C16344,18,Female,West
C11826,67,Male,North
C11539,34,Female,South
C10500,27,Female,South
C15455,51,Male,East
C12093,59,Female,East
C17323,47,Female,West
C13981,30,Female,South
C15898,37,Male,East
C13125,53,Female,North
C11823,54,Male,East
C13715,56,Female,Central
C17827,18,Female,West
C17132,42,Male,West
C12521,18,Male,Central
C16377,59,Male,West
C14821,37,Female,North
C13701,42,Female,West
C12825,57,Female,South
C17521,57,Female,East
C17273,60,Male,South
C16395,31,Male,North
C15217,64,Female,East
C10526,37,Female,East
C17754,22,Female,North
C17475,34,Male,East
C17124,49,Male,West
C10040,30,Female,Central
C16197,60,Female,East
C12912,62,Male,Central
C11043,51,Male,South
C17137,29,Male,West
C14078,41,Male,East
C11993,69,Male,South
C12410,31,Male,South
C12851,54,Female,West
C14852,38,Male,West
C17038,19,Male,South
C14100,34,Male,South
C12531,22,Male,West
C13945,35,Female,East
C15454,32,Female,West
C16202,53,Other,West
C13238,24,Female,North
C16509,19,Male,East
C14090,37,Male,West
C10193,48,Male,South
C14158,59,Male,North
C17840,38,Female,Central
C17366,69,Female,West
C16868,52,Female,West
C12738,65,Male,East
C12279,38,Female,Central
C17105,21,Male,South
C14035,69,Female,North
C15661,63,Male,North
C15165,57,Male,East
C10202,20,Female,Central
C12497,38,Male,Central
C17973,37,Female,West
C12331,49,Male,South
C12537,69,Male,Central
C15271,40,Male,Central
C13043,25,Male,South
C10255,41,Male,East
C12734,66,Female,East
C16406,59,Female,South
C11529,21,Male,South
C10364,57,Female,Central
C11913,50,Male,West
C12853,37,Male,Central
C12705,24,Male,North
C11601,69,Male,North
C13477,26,Female,South
C10935,50,Female,South
C10633,27,Male,West
C13512,46,Female,Central
C13996,53,Female,South
C10082,29,Male,North
C13860,58,Male,North
C17188,31,Male,West
C12928,40,Female,North
C15807,24,Male,South
C15590,38,Male,North
C12970,21,Female,North
C14675,48,Female,East
C14990,65,Female,South
C13193,62,Female,North
C16610,63,Female,North
C13934,24,Male,East
C12799,62,Male,South
C16232,59,Female,Central
C10681,66,Male,North
C17867,59,Female,Central
C15513,68,Female,West
C16643,21,Male,West
C12035,38,Female,West
C13200,63,Male,West
C16164,26,Female,North
C15175,42,Female,East
C17875,21,Other,North
C14129,57,Male,North
C14057,36,Female,West
C10803,36,Female,South
C17258,47,Male,West
C13371,68,Female,North
C11293,37,Male,North
C11554,19,Other,Central
C11515,41,Female,West
C15520,49,Female,East
C14213,39,Male,Central
C14254,20,Female,South
C12555,46,Male,East
C11645,20,Female,South
C13924,58,Female,East
C17347,53,Female,North
C16814,37,Male,South
C10233,57,Female,West
C11574,50,Male,Central
C15753,32,Male,West
C11714,24,Male,Central
C10578,65,Male,North
C11573,26,Female,West
C13544,28,Male,North
C16940,34,Male,North
C13174,33,Female,Central
C16327,64,Male,South
C15724,26,Female,South
C15889,66,Female,North
C14007,20,Male,South
C10791,34,Female,North
C15565,57,Female,Central
C10319,56,Female,East
C16670,21,Female,South
C10085,32,Male,Central
C10616,50,Male,Central
C16295,24,Female,South
C10966,65,Male,North
C16976,42,Female,South
C13044,62,Female,South
C16806,49,Male,South
C14754,24,Male,East
C14818,41,Male,North
C11546,69,Female,West
C15213,53,Female,Central
C15839,32,Male,East
C12693,38,Female,South
C10687,62,Male,Central
C13038,62,Male,Central
C15838,55,Male,South
C13543,52,Male,West
C11243,56,Female,North
C16815,50,Male,Central
C11001,63,Female,East
C11017,27,Male,North
C10738,30,Male,West
C11113,49,Female,Central
C17557,36,Female,West
C14656,48,Female,North
C16683,58,Female,East
C12246,53,Female,South
C13674,18,Female,West
C15270,19,Female,West
C10272,55,Other,North
C17572,52,Female,East
C11394,32,Female,East
C17135,50,Male,East
C11846,57,Male,North
C10974,19,Male,West
C15269,43,Female,Central
C12793,37,Male,South
C17634,35,Male,Central
C15774,42,Female,Central
C16396,24,Male,Central
C12243,18,Male,North
C13522,59,Female,North
C11896,65,Female,North
C16156,28,Male,West
C11369,37,Male,South
C15080,56,Male,Central
C13832,41,Female,Central
C12966,24,Male,East
C14194,64,Female,West
C12630,29,Male,West
C14361,22,Male,West
C17031,32,Male,East
C15778,18,Female,Central
C16725,26,Female,South
C11771,49,Male,North
C17413,20,Female,South
C11767,58,Male,East
C17141,44,Female,South
C17908,18,Male,North
C16403,32,Male,East
C10789,59,Other,West
C16242,39,Female,South
C14808,54,Female,Central
C13367,19,Female,North
C11875,29,Female,East
C11970,44,Male,West
C12427,45,Male,South
C17490,25,Female,South
C12262,66,Female,South
C12721,28,Male,North
C10862,48,Female,North
C14758,65,Male,North
C11749,54,Male,North
C13140,32,Male,East
C12367,29,Male,North
C12203,43,Female,North
C15397,48,Female,North
C17528,33,Male,West
C13550,67,Male,South
C11812,25,Female,North
C11979,32,Male,North
C17890,36,Male,East
C11013,68,Male,West
C13089,20,Male,Central
C17308,24,Female,North
C17852,45,Female,Central
C10061,22,Male,North
C13438,39,Female,West
C16491,19,Male,Central
C17578,26,Male,Central
C16121,38,Male,North
C17360,34,Female,East
C12475,68,Female,South
C13565,69,Male,South
C11657,27,Other,North
C15465,47,Female,West
C13030,65,Female,West
C17648,60,Female,West
C17115,48,Male,North
C13830,57,Male,North
C13773,62,Female,North
C10498,32,Male,North
C14963,61,Male,East
C12563,55,Female,North
C15591,57,Female,East
C17476,66,Male,West
C10073,55,Male,North
C11458,19,Male,North
C11016,29,Female,Central
C14395,24,Male,Central
C10109,40,Female,South
C13655,28,Female,West
C16446,44,Male,North
C17184,34,Male,North
C13053,35,Male,West
C13017,26,Male,West
C17443,58,Male,South
C13086,21,Female,North
C11567,42,Male,North
C14063,57,Male,North
C14341,37,Male,South
C15096,49,Male,Central
C12867,21,Female,South
C16726,54,Male,West
C10452,55,Female,North
C15258,30,Male,North
C11488,50,Female,South
C16265,35,Male,Central
C11828,61,Male,North
C12003,58,Female,North
C12903,33,Female,Central
C14491,24,Male,South
C10287,44,Female,West
C13072,49,Female,Central
C10686,41,Female,North
C13521,26,Female,West
C10983,53,Female,North
C17035,61,Male,South
C11187,43,Female,West
C12242,54,Female,South
C15257,44,Male,East
C12129,57,Male,Central
C15426,32,Female,North
C14761,33,Female,South
C17575,58,Female,South
C10388,57,Male,North
C14592,41,Male,West
C13446,33,Other,North
C12009,49,Female,South
C14851,31,Female,Central
C15666,18,Other,West
C13356,23,Male,South
C17326,51,Female,North
C10550,62,Female,South
C16851,51,Female,South
C16200,68,Male,South
C16873,68,Female,East
C13564,34,Female,Central
C15713,67,Female,West
C13176,56,Male,East
C13580,26,Male,Central
C12789,22,Female,West
C13062,50,Female,South
C14086,34,Male,Central
C15951,59,Female,Central
C12931,27,Male,Central
C10194,20,Male,East
C14752,59,Male,North
C10316,53,Female,Central
C12763,38,Male,East
C12603,44,Male,South
C10658,31,Female,North
C15105,19,Other,North
C12078,60,Female,South
C16767,53,Female,South
C15550,21,Female,West
C12527,22,Female,Central
C16494,41,Female,East
C13083,53,Female,South
C17755,44,Female,East
C12614,23,Female,East
C16784,46,Male,North
C11440,21,Female,North
C16175,37,Male,East
C15487,31,Other,South
C15560,50,Male,West
C12950,38,Male,North
C12792,69,Female,East
C11249,24,Female,East
C16607,22,Male,North
C11446,33,Female,Central
C11403,38,Male,South
C17655,24,Male,East
C13461,51,Male,North
C13958,36,Female,West
C15757,29,Female,East
C11124,23,Male,West
C12628,69,Male,West
C12136,49,Male,West
C17328,46,Female,West
C17219,66,Male,North
C14212,48,Female,East
C11999,61,Male,South
C12396,68,Female,Central
C13409,37,Male,West
C15300,18,Female,Central
C12363,55,Female,Central
C10859,53,Male,East
C10284,65,Female,North
C17550,65,Other,East
C12091,53,Female,East
C13622,56,Male,East
C11177,45,Female,North
C11656,20,Female,Central
C12492,35,Male,Central
C11737,45,Female,East
C11070,63,Male,West
C11409,51,Male,Central
C16569,30,Female,South
C17593,32,Male,West
C11628,28,Female,North
C11861,56,Male,West
C13020,34,Female,West
C11210,26,Female,West
C15639,63,Female,North
C17643,46,Female,East
C16714,55,Female,North
C10678,54,Male,West
C16724,23,Female,East
C12716,25,Female,North
C15116,40,Male,Central
C14340,31,Female,South
C17927,18,Male,South
C15870,58,Female,East
C11506,18,Female,East
C16015,55,Male,Central
C13629,56,Female,Central
C13240,55,Female,West
C13294,47,Male,Central
C11031,69,Female,South
C11938,65,Male,North
C10373,35,Female,North
C11342,59,Female,North
C12205,56,Male,North
C13720,32,Male,East
C12168,27,Other,West
C11341,39,Female,Central
C12225,53,Female,Central
C16306,27,Female,North
C10180,19,Male,Central
C13857,52,Female,South
C12959,42,Female,North
C10560,62,Male,North
C13759,40,Male,East
C15006,30,Male,Central
C14938,46,Female,South
C14199,49,Male,North
C17848,59,Male,West
C11744,52,Female,South
C16850,21,Female,North
C17445,65,Female,North
C14198,67,Female,Central
C16083,25,Male,North
C10891,58,Male,North
C14727,50,Other,North
C10900,23,Female,South
C10649,31,Male,North
C12806,53,Male,North
C14916,57,Male,North
C17392,42,Male,West
C16203,68,Female,North
C10906,43,Female,West
C17817,40,Female,Central
C16501,67,Male,Central
C12660,38,Male,East
C14052,43,Female,North
C10030,30,Female,Central
C14713,31,Male,East
C10058,65,Male,South
C15383,52,Male,East
C11614,34,Female,South
C15832,34,Female,North
C11269,49,Male,South
C10398,56,Male,East
C16848,24,Male,West
C17961,64,Female,West
C13871,25,Male,North
C13245,51,Male,Central
C12818,47,Male,South
C11330,46,Female,South
C11778,32,Male,Central
C12368,64,Male,West
C11943,36,Female,Central
C11300,48,Female,North
C11021,21,Male,East
C11374,53,Other,North
C12962,66,Male,West
C16573,66,Female,East
C10324,31,Male,North
C10806,20,Male,North
C14551,19,Male,West
C14890,36,Male,North
C16619,69,Male,West
C10525,27,Male,South
C17544,48,Female,East
C17455,36,Female,East
C11652,45,Female,Central
C11265,46,Female,North
C10264,69,Male,South
C17592,58,Male,East
C11485,59,Female,East
C12499,23,Male,West
C11797,69,Female,Central
C12831,23,Male,South
C13549,69,Male,North
C17397,44,Male,North
C10395,58,Female,North
C13643,69,Male,North
C16942,52,Male,North
C15188,22,Female,South
C13915,69,Male,Central
C15429,61,Male,North
C17194,56,Male,East
C10097,30,Female,South
C14820,35,Other,Central
C11548,63,Female,East
C11602,18,Male,North
C12843,20,Female,South
C16131,47,Male,East
C17438,69,Female,North
C10591,33,Male,South
C17464,45,Male,Central
C12846,22,Female,North
C12982,46,Female,East
C16144,39,Female,West
C12908,55,Male,East
C15755,19,Female,East
C11958,26,Male,South
C10858,56,Male,Central
C17015,47,Male,South
C10582,21,Female,South
C10078,61,Female,North
C11523,60,Female,East
C14682,33,Other,East
C13157,40,Male,South
C15776,18,Female,East
C11226,25,Female,South
C17477,29,Male,North
C13603,62,Female,East
C14360,31,Female,North
C10136,43,Male,East
C10575,45,Female,North
C13647,30,Female,South
C10771,43,Male,East
C11315,22,Male,South
C12601,60,Female,South
C15273,29,Male,West
C11983,20,Female,East
C14732,35,Female,West
C15083,22,Male,East
C11782,51,Male,Central
C10277,65,Female,West
C12329,64,Female,West
C11392,49,Female,South
C17911,69,Male,West
C12989,43,Female,Central
C10830,54,Male,North
C12606,37,Male,West
C11238,49,Male,North
C17172,30,Male,East
C10037,51,Female,South
C15684,21,Male,South
C16965,25,Other,North
C10362,47,Male,West
C12559,41,Other,East
C17818,56,Female,West
C14595,25,Female,Central
C15021,45,Female,East
C12125,45,Female,East
C13428,30,Male,North
C15092,46,Female,West
C11570,43,Male,Central
C13636,22,Male,North
C12627,44,Male,South
C16519,24,Female,East
C13377,58,Male,Central
C16592,32,Female,West
C11811,26,Male,South
C14239,26,Male,West
C10991,65,Male,Central
C11837,62,Female,East
C13761,30,Female,West
C15911,46,Female,South
C14240,43,Other,Central
C15962,30,Male,West
C15938,27,Female,Central
C15578,19,Female,South
C13466,24,Female,Central
C14945,65,Female,East
C11931,31,Male,Central
C16570,52,Male,North
C14791,32,Male,Central
C17068,27,Female,South
C16833,36,Female,East
C11251,64,Male,North
C17457,44,Male,North
C14013,26,Male,Central
C14521,56,Female,West
C12335,28,Male,East
C11379,19,Other,West
C13688,36,Female,North
C16212,28,Male,South
C13932,22,Male,North
C15689,46,Male,West
C15260,19,Male,South
C13324,30,Male,Central
C15253,34,Male,West
C12844,65,Other,Central
C14614,59,Male,West
C12295,63,Male,East
C10909,23,Female,Central
C15791,58,Male,West
C10522,22,Male,West
C13450,39,Female,West
C13740,61,Female,North
C17541,54,Female,East
C10908,33,Male,West
C13322,38,Female,West
C16314,41,Female,South
C16284,48,Female,North
C13384,24,Female,North
C16398,28,Female,East
C13954,34,Male,Central
C14308,47,Female,West
C16453,19,Female,North
C16937,38,Male,South
C15688,54,Female,North
C16565,44,Male,South
C11407,32,Female,West
C15527,59,Male,West
C12154,57,Male,West
C16410,46,Male,Central
C12313,23,Male,West
C17920,63,Male,East
C11893,19,Female,Central
C15604,40,Male,East
C16781,36,Female,East
C11312,29,Female,North
C11304,42,Female,East
C15385,61,Female,North
C16789,41,Female,East
C13848,37,Male,South
C10236,66,Female,East
C13465,64,Female,West
C17471,29,Male,West
C10305,42,Female,East
C11790,66,Female,North
C12662,54,Female,Central
C17382,63,Female,South
C15479,37,Female,East
C15297,60,Female,West
C17159,23,Female,North
C10541,51,Male,North
C12326,43,Male,West
C15492,52,Female,South
C15607,35,Male,East
C15176,30,Female,North
C14815,45,Female,North
C17140,57,Male,North
C15847,37,Male,North
C11903,45,Female,East
C17431,62,Male,Central
C12457,41,Female,South
C16335,57,Male,North
C11702,22,Female,Central
C15694,27,Female,North
C13055,63,Male,North
C14680,59,Female,East
C12370,24,Male,South
C13597,57,Female,Central
C11663,18,Male,West
C15828,67,Male,East
C17960,47,Male,East
C17638,19,Male,South
C11553,18,Female,Central
C16458,27,Female,East
C16548,41,Male,East
C13546,54,Female,Central
C12228,48,Female,South
C11419,26,Female,North
C14542,43,Female,South
C14705,42,Male,North
C15506,25,Male,West
C17533,67,Female,West
C16667,31,Male,Central
C10083,37,Male,West
C15583,41,Male,East
C11134,43,Female,North
C14367,27,Female,West
C10938,29,Female,West
C12161,23,Male,West
C15955,67,Female,East
C15350,52,Female,East
C10400,43,Female,East
C16049,35,Female,North
C12951,49,Female,North
C12151,20,Female,East
C17549,55,Female,East
C10600,68,Other,North
C11069,60,Female,East
C10536,47,Male,East
C13147,64,Female,North
C14302,38,Male,West
C14781,24,Female,East
C12849,35,Female,West
C17763,26,Female,Central
C17096,34,Female,North
C13801,54,Female,East
C13606,20,Female,West
C10213,61,Female,South
C13616,49,Male,South
C13213,54,Female,Central
C17896,48,Female,South
C15857,61,Male,North
C16262,62,Male,West
C13354,33,Female,West
C13644,68,Female,South
C17436,19,Male,East
C12235,63,Male,East
C16116,63,Female,North
C10998,19,Other,West
C11116,55,Female,East
C12836,68,Male,West
C17910,36,Male,West
C12976,47,Male,West
C16645,63,Female,Central
C15404,26,Male,North
C15405,54,Female,North
C11557,29,Male,Central
C16038,54,Male,North
C10432,37,Female,South
C15577,23,Male,Central
C12583,30,Female,North
C13134,29,Male,East
C16312,35,Female,East
C11724,32,Male,West
C16386,20,Male,East
C12866,52,Female,West
C11100,37,Male,Central
C10863,63,Male,South
C17434,31,Male,South
C11417,54,Female,South
C12280,67,Female,South
C12026,21,Female,West
C17891,69,Female,East
C16514,46,Female,North
C11235,44,Female,North
C14810,49,Male,North
C15125,52,Female,South
C14628,34,Male,Central
C14364,65,Female,North
C13894,24,Male,East
C12150,65,Female,North
C15221,42,Female,South
C17888,33,Female,South
C16104,29,Male,West
C11007,29,Female,East
C16982,52,Male,East
C14251,24,Male,West
C10632,54,Male,West
C12642,40,Female,North
C11461,37,Male,Central
C12369,36,Female,North
C14464,66,Female,North
C17045,27,Male,North
C11759,69,Female,South
C15064,18,Female,Central
C13344,58,Female,East
C11495,64,Male,Central
C15299,39,Male,East
C10143,55,Male,East
C10386,19,Male,South
C15796,63,Female,Central
C14691,35,Female,Central
C12857,58,Male,South
C15859,55,Male,North
C17847,30,Male,East
C15246,33,Female,North
C10376,19,Male,South
C15091,18,Female,East
C16090,52,Male,Central
C10203,28,Male,South
C16318,59,Male,North
C10572,29,Male,South
C12810,21,Male,East
C15476,44,Male,East
C14830,25,Female,West
C12123,52,Male,West
C13060,58,Female,East
C10145,42,Female,North
C16220,23,Male,South
C13253,47,Male,East
C10383,46,Male,West
C15885,60,Male,East
C15472,62,Male,South
C15775,62,Male,South
C10359,63,Female,Central
C17894,41,Male,North
C15977,19,Female,North
C15151,32,Female,Central
C11296,62,Female,West
C13170,53,Male,North
C15497,34,Female,East
C10072,41,Male,Central
C14593,40,Female,North
C11866,21,Male,East
C14126,69,Male,East
C13536,20,Female,Central
C13508,54,Male,Central
C15051,24,Male,West
C16886,43,Female,Central
C11827,50,Female,Central
C14850,27,Female,South
C13770,65,Male,West
C16375,44,Female,East
C16786,49,Female,North
C10047,49,Male,East
C10301,69,Male,Central
C12538,42,Female,North
C11508,30,Female,Central
C17442,20,Female,East
C14143,37,Male,East
C17117,23,Female,East
C14722,66,Male,North
C16981,22,Male,East
C16816,47,Female,North
C12421,56,Male,East
C12097,27,Male,North
C14904,29,Male,East
C10375,22,Female,East
C10809,42,Male,South
C16296,65,Male,East
C16903,27,Male,East
C13581,55,Female,South
C13914,56,Male,South
C12315,69,Female,South
C16722,23,Male,Central
C12940,46,Male,South
C12808,19,Male,North
C15390,43,Male,West
C13667,43,Female,South
C15965,68,Female,East
C16639,33,Male,South
C14920,52,Female,West
C10034,20,Female,South
C12597,27,Other,East
C10904,35,Female,North
C15619,30,Female,Central
C12913,67,Female,West
C10989,46,Male,South
C17097,59,Male,North
C17348,53,Female,North
C14422,47,Female,North
C17953,62,Male,West
C16236,65,Female,North
C16060,48,Male,Central
C10982,57,Female,South
C12494,61,Male,North
C11004,34,Female,West
C14429,49,Female,South
C15347,23,Female,West
C16709,55,Male,East
C11636,55,Male,North
C12231,69,Male,Central
C17057,48,Female,South
C13407,69,Female,Central
C10637,64,Female,South
C15917,31,Other,East
C14210,23,Male,East
C10289,30,Female,North
C10834,48,Female,South
C16475,30,Female,Central
C13756,57,Male,East
C13327,32,Female,Central
C13757,35,Female,North
C11362,51,Male,West
C13203,24,Male,Central
C10470,25,Female,Central
C14778,66,Male,South
C11044,34,Male,East
C12616,56,Female,North
C12092,54,Female,East
C17975,19,Female,West
C12068,24,Female,North
C11561,25,Male,South
C15234,38,Male,North
C13262,56,Male,Central
C12285,39,Male,South
C11218,63,Female,South
C17980,52,Female,West
C17568,23,Male,West
C15340,33,Female,West
C13719,34,Male,West
C15581,47,Female,North
C17404,56,Female,Central
C10022,47,Male,West
C10340,34,Male,North
C11594,30,Female,East
C14637,58,Female,Central
C17948,49,Male,North
C11279,66,Male,West
C14548,59,Female,North
C17245,37,Female,South
C15925,49,Male,East
C12215,67,Male,South
